Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","100","India","5510","Production","1242","Margarine, short","2014","2014","tonnes","887500","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","1242","Margarine, short","2015","2015","tonnes","1045800","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","1242","Margarine, short","2016","2016","tonnes","939000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","1242","Margarine, short","2017","2017","tonnes","859600","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","1242","Margarine, short","2018","2018","tonnes","824400","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5312","Area harvested","79","Millet","2010","2010","ha","11791800","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","79","Millet","2011","2011","ha","10680000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","79","Millet","2012","2012","ha","10752000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","79","Millet","2013","2013","ha","9179000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","79","Millet","2014","2014","ha","9686740","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","79","Millet","2015","2015","ha","9116000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","79","Millet","2016","2016","ha","8840000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","79","Millet","2017","2017","ha","9093720","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","79","Millet","2018","2018","ha","9221160","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","79","Millet","2019","2019","ha","8449720","","Official data"
"QCL","Crops and livestock products","100","India","5419","Yield","79","Millet","2010","2010","hg/ha","11273","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","79","Millet","2011","2011","hg/ha","11854","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","79","Millet","2012","2012","hg/ha","9998","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","79","Millet","2013","2013","hg/ha","11886","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","79","Millet","2014","2014","hg/ha","11789","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","79","Millet","2015","2015","hg/ha","12758","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","79","Millet","2016","2016","hg/ha","11629","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","79","Millet","2017","2017","hg/ha","12709","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","79","Millet","2018","2018","hg/ha","12616","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","79","Millet","2019","2019","hg/ha","12114","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5510","Production","79","Millet","2010","2010","tonnes","13293000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","79","Millet","2011","2011","tonnes","12660000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","79","Millet","2012","2012","tonnes","10750000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","79","Millet","2013","2013","tonnes","10910000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","79","Millet","2014","2014","tonnes","11420000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","79","Millet","2015","2015","tonnes","11630000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","79","Millet","2016","2016","tonnes","10280000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","79","Millet","2017","2017","tonnes","11556890","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","79","Millet","2018","2018","tonnes","11633080","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","79","Millet","2019","2019","tonnes","10235830","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","165","Molasses","2010","2010","tonnes","8400000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","165","Molasses","2011","2011","tonnes","10970000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","165","Molasses","2012","2012","tonnes","11800000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","165","Molasses","2013","2013","tonnes","11744000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","165","Molasses","2014","2014","tonnes","10882000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","165","Molasses","2015","2015","tonnes","12482000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","165","Molasses","2016","2016","tonnes","10873000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","165","Molasses","2017","2017","tonnes","9026000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","165","Molasses","2018","2018","tonnes","13300000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","449","Mushrooms and truffles","2010","2010","tonnes","40600","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","449","Mushrooms and truffles","2011","2011","tonnes","40600","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","449","Mushrooms and truffles","2012","2012","tonnes","30000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","449","Mushrooms and truffles","2013","2013","tonnes","17000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","449","Mushrooms and truffles","2014","2014","tonnes","28000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","449","Mushrooms and truffles","2015","2015","tonnes","51000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","449","Mushrooms and truffles","2016","2016","tonnes","76000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","449","Mushrooms and truffles","2017","2017","tonnes","101690","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","449","Mushrooms and truffles","2018","2018","tonnes","134000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","449","Mushrooms and truffles","2019","2019","tonnes","182000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","252","Oil, coconut (copra)","2010","2010","tonnes","369000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","252","Oil, coconut (copra)","2011","2011","tonnes","379000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","252","Oil, coconut (copra)","2012","2012","tonnes","391800","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","252","Oil, coconut (copra)","2013","2013","tonnes","433000","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","252","Oil, coconut (copra)","2014","2014","tonnes","395400","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","252","Oil, coconut (copra)","2015","2015","tonnes","370800","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","252","Oil, coconut (copra)","2016","2016","tonnes","337200","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","252","Oil, coconut (copra)","2017","2017","tonnes","247200","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","252","Oil, coconut (copra)","2018","2018","tonnes","320400","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","331","Oil, cottonseed","2010","2010","tonnes","1089000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","331","Oil, cottonseed","2011","2011","tonnes","1162000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","331","Oil, cottonseed","2012","2012","tonnes","1116000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","331","Oil, cottonseed","2013","2013","tonnes","1053500","*","Unofficial figure"
"QCL","Crops and livestock products","100","India","5510","Production","331","Oil, cottonseed","2014","2014","tonnes","1215000","","Official data"
